Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Austria,AUT,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,NA,255.199434829
Austria,AUT,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,NA,128.5544540767
Austria,AUT,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,NA,NA
Austria,AUT,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,NA,4.38700178909643
Austria,AUT,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,NA,3.71271389346195
Austria,AUT,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,NA,6.38096063257833
Austria,AUT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,NA,13993000000
Austria,AUT,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,NA,2561000000
Austria,AUT,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,NA,11432000000
Austria,AUT,"International tourism, number of arrivals",ST.INT.ARVL,NA,21935000
Austria,AUT,"International tourism, number of departures",ST.INT.DPRT,NA,9677000
Austria,AUT,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,NA,10.1638591437577
Austria,AUT,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,NA,24346000000
Austria,AUT,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,NA,2716000000
Austria,AUT,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,NA,21630000000
Austria,AUT,Internationally-recognized quality certification (% of firms),IC.FRM.ISOC.ZS,NA,NA
Austria,AUT,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,NA,NA
Austria,AUT,Investment in telecoms with private participation (current US$),IE.PPI.TELE.CD,NA,NA
Austria,AUT,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,NA,NA
Austria,AUT,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,NA,NA
Austria,AUT,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,NA,NA
Austria,AUT,"Lead time to export, median case (days)",LP.EXP.DURS.MD,NA,NA
Austria,AUT,"Lead time to import, median case (days)",LP.IMP.DURS.MD,NA,NA
Austria,AUT,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,NA,NA
Austria,AUT,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,NA,NA
Austria,AUT,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,NA,NA
Austria,AUT,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,NA,NA
Austria,AUT,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,NA,NA
Austria,AUT,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,NA,NA
Austria,AUT,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,NA,NA
Austria,AUT,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,NA,NA
Austria,AUT,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,82.7591739572611,81.2026682721937
Austria,AUT,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,68.9403031907813,73.3099519994522
Austria,AUT,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,17489000000,181288995152
Austria,AUT,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,17482200000,181736000000
Austria,AUT,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,0.00171603116312592,0.173074679755249
Austria,AUT,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,0.943245129331549,2.3631914975569
Austria,AUT,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,NA,9.76642618963772
Austria,AUT,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1.23725846861379,1.31102164678435
Austria,AUT,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,4.92157737584515,0.962784973808161
Austria,AUT,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,0.343206232625184,0.693200796760136
Austria,AUT,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,2.61008339911453,0.763177411189858
Austria,AUT,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,20.6083902483669,15.8598025157371
Austria,AUT,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,NA,NA
Austria,AUT,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,4.66474471176397,1.88978831932033
Austria,AUT,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,79.38989372047,83.9671228045076
Austria,AUT,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,24444000000,184293265471
Austria,AUT,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,24433300000,185000000000
Austria,AUT,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,0,0.281153135135135
Austria,AUT,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,0.674080046493924,3.25244356756757
Austria,AUT,Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,NA,6.37298675675676
Austria,AUT,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1.75457265289584,0.561697351351351
Austria,AUT,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,4.3649445633623,1.860764
Austria,AUT,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,0.200545976188235,0.284771081081081
Austria,AUT,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1.2703973675271,0.324707621621622
Austria,AUT,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,15.5513172596416,12.6573703783784
Austria,AUT,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,NA,NA
Austria,AUT,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,6.26358289711173,1.96865432432432
Austria,AUT,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,84.4486827403585,87.0614764864865
Austria,AUT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,51.6315697188138,88.2684203166181
Austria,AUT,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,NA,91.5865384615
Austria,AUT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,NA,0.649366074762014
Austria,AUT,New businesses registered (number),IC.BUS.NREG,NA,3663
Austria,AUT,Number of visits or required meetings with tax officials,IC.TAX.METG,NA,NA
Austria,AUT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.5859718789162,3.48593273874474
Austria,AUT,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,5.20756929351804,4.98912128371098
Austria,AUT,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,NA,NA
Austria,AUT,Power outages in firms in a typical month (number),IC.ELC.OUTG,NA,NA
Austria,AUT,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,NA,40.9
Austria,AUT,Procedures to build a warehouse (number),IC.WRH.PROC,NA,12
Austria,AUT,Procedures to enforce a contract (number),IC.LGL.PROC,NA,25
Austria,AUT,Procedures to register property (number),IC.PRP.PROC,NA,3
Austria,AUT,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,NA,NA
Austria,AUT,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,NA,1.3
Austria,AUT,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,NA,4.687128
Austria,AUT,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,NA,0.2416759
Austria,AUT,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,NA,17.91871
Austria,AUT,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,NA,6.225614
Austria,AUT,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,NA,0.1971504
Austria,AUT,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,NA,24.16809
Austria,AUT,Start-up procedures to register a business (number),IC.REG.PROC,NA,8
Austria,AUT,Strength of legal rights index (0=weak to 10=strong),IC.LGL.CRED.XQ,NA,7
Austria,AUT,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,NA,2.25
Austria,AUT,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,NA,1.55
Austria,AUT,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,NA,5.59
Austria,AUT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,NA,1.77
Austria,AUT,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,NA,1.81
Austria,AUT,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,NA,1.72
Austria,AUT,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,NA,5.64
Austria,AUT,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,NA,4.02
Austria,AUT,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,NA,11.13
Austria,AUT,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,NA,3.16
Austria,AUT,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,NA,3.39
Austria,AUT,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,NA,2.84
Austria,AUT,Tax payments (number),IC.TAX.PAYM,NA,12
Austria,AUT,Time required to build a warehouse (days),IC.WRH.DURS,NA,194
Austria,AUT,Time required to enforce a contract (days),IC.LGL.DURS,NA,397
Austria,AUT,Time required to get electricity (days),IC.ELC.TIME,NA,NA
Austria,AUT,Time required to obtain an operating license (days),IC.FRM.DURS,NA,NA
Austria,AUT,Time required to register property (days),IC.PRP.DURS,NA,31.5
Austria,AUT,Time required to start a business (days),IC.REG.DURS,NA,25
Austria,AUT,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,NA,NA
Austria,AUT,Time to export (days),IC.EXP.DURS,NA,9
Austria,AUT,Time to import (days),IC.IMP.DURS,NA,8
Austria,AUT,Time to prepare and pay taxes (hours),IC.TAX.DURS,NA,170
Austria,AUT,Time to resolve insolvency (years),IC.ISV.DURS,NA,1.1
Austria,AUT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,NA,52.4
Austria,AUT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,NA,23.1568002135204
Austria,AUT,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,NA,28.0529614465447
Austria,AUT,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,NA,33.2276157995938
Austria,AUT,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,NA,23.364179183236
Austria,AUT,Value lost due to electrical outages (% of sales),IC.FRM.OUTG.ZS,NA,NA
Azerbaijan,AZE,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,NA,0.0427264155327892
Azerbaijan,AZE,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,NA,0.876444255602544
Azerbaijan,AZE,Average time to clear exports through customs (days),IC.CUS.DURS.EX,NA,NA
Azerbaijan,AZE,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,NA,NA
Azerbaijan,AZE,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,NA,NA
Azerbaijan,AZE,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,NA,NA
Azerbaijan,AZE,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,NA,NA
Azerbaijan,AZE,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,NA,NA
Azerbaijan,AZE,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,NA,NA
Azerbaijan,AZE,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,NA,7
Azerbaijan,AZE,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,NA,1575676000
Azerbaijan,AZE,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,NA,3852324000
Azerbaijan,AZE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,NA,37.1605583889074
Azerbaijan,AZE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,NA,71.6902835794705
Azerbaijan,AZE,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,NA,4.3
Azerbaijan,AZE,Cost to export (US$ per container),IC.EXP.COST.CD,NA,3515
Azerbaijan,AZE,Cost to import (US$ per container),IC.IMP.COST.CD,NA,3420
Azerbaijan,AZE,Credit depth of information index (0=low to 6=high),IC.CRD.INFO.XQ,NA,5
Azerbaijan,AZE,Delay in obtaining an electrical connection (days),IC.ELC.DURS,NA,NA
Azerbaijan,AZE,Documents to export (number),IC.EXP.DOCS,NA,9
Azerbaijan,AZE,Documents to import (number),IC.IMP.DOCS,NA,11
Azerbaijan,AZE,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,NA,NA
Azerbaijan,AZE,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,NA,1752.799025788
Azerbaijan,AZE,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,NA,570.9915630943
Azerbaijan,AZE,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,NA,NA
Azerbaijan,AZE,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,NA,NA
Azerbaijan,AZE,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,NA,NA
Azerbaijan,AZE,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,NA,NA
Azerbaijan,AZE,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,NA,NA
Azerbaijan,AZE,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,NA,NA
Azerbaijan,AZE,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,NA,NA
Azerbaijan,AZE,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,NA,NA
Azerbaijan,AZE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,NA,1.1111042456426
Azerbaijan,AZE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,NA,15.6147297210133
Azerbaijan,AZE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,NA,97.0827848667874
Azerbaijan,AZE,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,NA,1.64093273441538
Azerbaijan,AZE,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,NA,646.2457337884
Azerbaijan,AZE,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,NA,397.7223364883
Azerbaijan,AZE,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,NA,NA
Azerbaijan,AZE,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,NA,0.315420175213686
Azerbaijan,AZE,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,NA,1.69425001635376
Azerbaijan,AZE,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,NA,4.06390925076753
Azerbaijan,AZE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,NA,456000000
Azerbaijan,AZE,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,NA,113000000
Azerbaijan,AZE,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,NA,343000000
Azerbaijan,AZE,"International tourism, number of arrivals",ST.INT.ARVL,NA,1043000
Azerbaijan,AZE,"International tourism, number of departures",ST.INT.DPRT,NA,2162000
Azerbaijan,AZE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,NA,1.19790046306379
Azerbaijan,AZE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,NA,382000000
Azerbaijan,AZE,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,NA,191000000
Azerbaijan,AZE,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,NA,191000000
Azerbaijan,AZE,Internationally-recognized quality certification (% of firms),IC.FRM.ISOC.ZS,NA,NA
Azerbaijan,AZE,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,NA,NA
Azerbaijan,AZE,Investment in telecoms with private participation (current US$),IE.PPI.TELE.CD,NA,474000000
Azerbaijan,AZE,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,NA,NA
Azerbaijan,AZE,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,NA,NA
Azerbaijan,AZE,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,NA,NA
Azerbaijan,AZE,"Lead time to export, median case (days)",LP.EXP.DURS.MD,NA,NA
Azerbaijan,AZE,"Lead time to import, median case (days)",LP.IMP.DURS.MD,NA,NA
Azerbaijan,AZE,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,NA,NA
Azerbaijan,AZE,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,NA,NA
Azerbaijan,AZE,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,NA,NA
Azerbaijan,AZE,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,NA,NA
Azerbaijan,AZE,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,NA,NA
Azerbaijan,AZE,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,NA,NA
Azerbaijan,AZE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,NA,NA
Azerbaijan,AZE,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,NA,NA
Azerbaijan,AZE,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,NA,1.46753647505861
Azerbaijan,AZE,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,NA,78.5596978263723
Azerbaijan,AZE,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,NA,30586343000
Azerbaijan,AZE,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,NA,47756039788
Azerbaijan,AZE,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,NA,0.0017095219863795
Azerbaijan,AZE,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,NA,4.21357405876362
Azerbaijan,AZE,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,NA,4.24289999965438
Azerbaijan,AZE,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,NA,0.392383247923933
Azerbaijan,AZE,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,NA,1.11043127184355
Azerbaijan,AZE,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,NA,5.26368666070096
Azerbaijan,AZE,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,NA,0.229274664494925
Azerbaijan,AZE,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,NA,11.209349903727
Azerbaijan,AZE,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,NA,4.24289999965438
Azerbaijan,AZE,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,NA,0.43415555586353
Azerbaijan,AZE,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,NA,84.5460405746323
Azerbaijan,AZE,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,NA,7574000000
Azerbaijan,AZE,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,NA,7169682896
Azerbaijan,AZE,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,NA,0.00947461707656534
Azerbaijan,AZE,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,NA,7.63557200424335
Azerbaijan,AZE,Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,NA,26.1864134193084
Azerbaijan,AZE,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,NA,1.91580718411734
Azerbaijan,AZE,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,NA,1.59426158252788
Azerbaijan,AZE,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,NA,1.78521423968986
Azerbaijan,AZE,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,NA,0.384502360841929
Azerbaijan,AZE,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,NA,13.3153573714203
Azerbaijan,AZE,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,NA,26.1864134193084
Azerbaijan,AZE,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,NA,1.21512765995
Azerbaijan,AZE,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,NA,60.4887545921947
Azerbaijan,AZE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,NA,78.1134155068116
Azerbaijan,AZE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,NA,188.9229528514
Azerbaijan,AZE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,NA,1.00082477333377
Azerbaijan,AZE,New businesses registered (number),IC.BUS.NREG,NA,6151
Azerbaijan,AZE,Number of visits or required meetings with tax officials,IC.TAX.METG,NA,NA
Azerbaijan,AZE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,NA,0.288223642944317
Azerbaijan,AZE,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,NA,2.21338918515277
Azerbaijan,AZE,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,NA,NA
Azerbaijan,AZE,Power outages in firms in a typical month (number),IC.ELC.OUTG,NA,NA
Azerbaijan,AZE,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,NA,0
Azerbaijan,AZE,Procedures to build a warehouse (number),IC.WRH.PROC,NA,28
Azerbaijan,AZE,Procedures to enforce a contract (number),IC.LGL.PROC,NA,40
Azerbaijan,AZE,Procedures to register property (number),IC.PRP.PROC,NA,4
Azerbaijan,AZE,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,NA,NA
Azerbaijan,AZE,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,NA,3.1
Azerbaijan,AZE,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,NA,47.39631
Azerbaijan,AZE,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,NA,42.09972
Azerbaijan,AZE,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,NA,66.41216
Azerbaijan,AZE,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,NA,2.433804
Azerbaijan,AZE,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,NA,1.094444
Azerbaijan,AZE,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,NA,7.249966
Azerbaijan,AZE,Start-up procedures to register a business (number),IC.REG.PROC,NA,6
Azerbaijan,AZE,Strength of legal rights index (0=weak to 10=strong),IC.LGL.CRED.XQ,NA,6
Azerbaijan,AZE,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,NA,8.39
Azerbaijan,AZE,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,NA,8.18
Azerbaijan,AZE,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,NA,9.85
Azerbaijan,AZE,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,NA,3.93
Azerbaijan,AZE,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,NA,4.07
Azerbaijan,AZE,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,NA,3.4
Azerbaijan,AZE,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,NA,8.8
Azerbaijan,AZE,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,NA,8.53
Azerbaijan,AZE,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,NA,9.77
Azerbaijan,AZE,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,NA,5.75
Azerbaijan,AZE,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,NA,5.6
Azerbaijan,AZE,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,NA,6.4
Azerbaijan,AZE,Tax payments (number),IC.TAX.PAYM,NA,22
Azerbaijan,AZE,Time required to build a warehouse (days),IC.WRH.DURS,NA,211
Azerbaijan,AZE,Time required to enforce a contract (days),IC.LGL.DURS,NA,237
Azerbaijan,AZE,Time required to get electricity (days),IC.ELC.TIME,NA,NA
Azerbaijan,AZE,Time required to obtain an operating license (days),IC.FRM.DURS,NA,NA
Azerbaijan,AZE,Time required to register property (days),IC.PRP.DURS,NA,11
Azerbaijan,AZE,Time required to start a business (days),IC.REG.DURS,NA,10
Azerbaijan,AZE,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,NA,NA
