Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
France,FRA,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,NA
France,FRA,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,NA,NA
France,FRA,Broad money (current LCU),FM.LBL.BMNY.CN,NA,NA
France,FRA,Broad money growth (annual %),FM.LBL.BMNY.ZG,NA,NA
France,FRA,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,NA,NA
France,FRA,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,NA,NA
France,FRA,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,11.521449830196,15.5848220174375
France,FRA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,108.763161502073
France,FRA,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,NA
France,FRA,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,NA,NA
France,FRA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,44.5054111389779
France,FRA,Consumer price index (2005 = 100),FP.CPI.TOTL,41.6676320463955,106.10072689512
France,FRA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,0.6442,0.682675
France,FRA,Deposit interest rate (%),FR.INR.DPST,7.25,3.66666666666667
France,FRA,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
France,FRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,112.426437024654,124.34798351951
France,FRA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,100.904987194458,108.763161502073
France,FRA,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,72.2331724752477,108.731090241802
France,FRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,43.0838882158768,107.447118649026
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.499706900457,2.54207402564172
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.5391117315933,2.81391504348503
France,FRA,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,5.2916666666667,NA
France,FRA,Lending interest rate (%),FR.INR.LEND,12.5416666666667,NA
France,FRA,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,70.0995325650111,NA
France,FRA,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,966
France,FRA,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,52.6990095155574
France,FRA,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,1492327413489.99
France,FRA,Money (current LCU),FM.LBL.MONY.CN,NA,582154000000
France,FRA,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,NA,2710689000000
France,FRA,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,NA,140.218084569844
France,FRA,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,NA,38.4360984228449
France,FRA,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,NA,7.85716815194525
France,FRA,Net domestic credit (current LCU),FM.AST.DOMS.CN,357014255507.602,2403889000000
France,FRA,Net foreign assets (current LCU),FM.AST.NFRG.CN,64399414040.0993,651972546203.69
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.22557499908333,NA
France,FRA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
France,FRA,Quasi money (current LCU),FM.LBL.QMNY.CN,NA,2128535000000
France,FRA,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,NA,NA
France,FRA,Real effective exchange rate index (2005 = 100),PX.REX.REER,114.598090031832,101.655805736571
France,FRA,Real interest rate (%),FR.INR.RINR,0.93449552036936,NA
France,FRA,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,0.3408333336667,NA
France,FRA,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,-45.1566339155847
France,FRA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,115.315392973508
France,FRA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,3265494431748.95
France,FRA,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,153.182154722895
France,FRA,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,110.282476460296
French Polynesia,PYF,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,NA
French Polynesia,PYF,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,NA
French Polynesia,PYF,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,NA
French Polynesia,PYF,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,NA
French Polynesia,PYF,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,NA
French Polynesia,PYF,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,NA,NA
French Polynesia,PYF,Broad money (current LCU),FM.LBL.BMNY.CN,NA,NA
French Polynesia,PYF,Broad money growth (annual %),FM.LBL.BMNY.ZG,NA,NA
French Polynesia,PYF,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,NA,NA
French Polynesia,PYF,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,NA,NA
French Polynesia,PYF,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,NA,NA
French Polynesia,PYF,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,NA
French Polynesia,PYF,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,NA
French Polynesia,PYF,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,NA,NA
French Polynesia,PYF,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,NA
French Polynesia,PYF,Consumer price index (2005 = 100),FP.CPI.TOTL,NA,NA
French Polynesia,PYF,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,76.8290023803711,NA
French Polynesia,PYF,Deposit interest rate (%),FR.INR.DPST,NA,NA
French Polynesia,PYF,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
French Polynesia,PYF,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,NA,NA
French Polynesia,PYF,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,NA,NA
French Polynesia,PYF,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,NA,NA
French Polynesia,PYF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,58.1007075237433,NA
French Polynesia,PYF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.8115487481199,NA
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,NA,NA
French Polynesia,PYF,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,NA,NA
French Polynesia,PYF,Lending interest rate (%),FR.INR.LEND,NA,NA
French Polynesia,PYF,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,NA,NA
French Polynesia,PYF,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,NA
French Polynesia,PYF,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,NA
French Polynesia,PYF,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,NA
French Polynesia,PYF,Money (current LCU),FM.LBL.MONY.CN,NA,NA
French Polynesia,PYF,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,NA,NA
French Polynesia,PYF,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,NA,NA
French Polynesia,PYF,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,NA,NA
French Polynesia,PYF,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,NA,NA
French Polynesia,PYF,Net domestic credit (current LCU),FM.AST.DOMS.CN,NA,NA
French Polynesia,PYF,Net foreign assets (current LCU),FM.AST.NFRG.CN,NA,NA
French Polynesia,PYF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,76.8285595141078,81.46417164
French Polynesia,PYF,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
French Polynesia,PYF,Quasi money (current LCU),FM.LBL.QMNY.CN,NA,NA
French Polynesia,PYF,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,NA,NA
French Polynesia,PYF,Real effective exchange rate index (2005 = 100),PX.REX.REER,NA,NA
French Polynesia,PYF,Real interest rate (%),FR.INR.RINR,NA,NA
French Polynesia,PYF,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,NA
French Polynesia,PYF,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,NA
French Polynesia,PYF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,NA
French Polynesia,PYF,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,NA
French Polynesia,PYF,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,NA
French Polynesia,PYF,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,NA
Gabon,GAB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,6.63687230540368
Gabon,GAB,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,10.7
Gabon,GAB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,50.9493287258872
Gabon,GAB,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,8.5
Gabon,GAB,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,16.1156315717442
Gabon,GAB,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,16.9193762441521,15.9476793849658
Gabon,GAB,Broad money (current LCU),FM.LBL.BMNY.CN,152984999999.623,1120165000000
Gabon,GAB,Broad money growth (annual %),FM.LBL.BMNY.ZG,24.5501913210315,10.8300641631337
Gabon,GAB,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,6.30019672693525,1.29297137153307
Gabon,GAB,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,-1.01967222665456,28.5810399671516
Gabon,GAB,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,3.87630379147738,-2.8622437357631
Gabon,GAB,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,8.85486902050114
Gabon,GAB,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,-0.598097367678996
Gabon,GAB,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,15.6574126833835,0.81062228840265
Gabon,GAB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,4.025643857376
Gabon,GAB,Consumer price index (2005 = 100),FP.CPI.TOTL,41.5891042358469,109.001205303335
Gabon,GAB,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,211.279555414705,447.805255560773
Gabon,GAB,Deposit interest rate (%),FR.INR.DPST,7.5,3.75
Gabon,GAB,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,145.101612809485
Gabon,GAB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,19.6456026190598,5.99262528473804
Gabon,GAB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,15.7692988275824,8.56353929384966
Gabon,GAB,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,15.7692988275824,8.55417141230068
Gabon,GAB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,75.2809924236117,352.821113126938
Gabon,GAB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,36.7811019648371,25.4067625092192
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.3403592565604,5.26430145575338
Gabon,GAB,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,5,NA
Gabon,GAB,Lending interest rate (%),FR.INR.LEND,12.5,NA
Gabon,GAB,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,NA,NA
Gabon,GAB,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,NA
Gabon,GAB,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,NA
Gabon,GAB,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,NA
Gabon,GAB,Money (current LCU),FM.LBL.MONY.CN,94878999999.623,759260000000
Gabon,GAB,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,152984999999.623,1120165000000
Gabon,GAB,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,16.9193762441521,15.9476793849658
Gabon,GAB,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,6.30019672693525,1.29297137153307
Gabon,GAB,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,24.5501913210315,10.8300641631337
Gabon,GAB,Net domestic credit (current LCU),FM.AST.DOMS.CN,177635538881.539,420922000000
Gabon,GAB,Net foreign assets (current LCU),FM.AST.NFRG.CN,15773709906.4059,967734926740.121
Gabon,GAB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,211.279555414705,447.805255560773
Gabon,GAB,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
Gabon,GAB,Quasi money (current LCU),FM.LBL.QMNY.CN,58106000000,NA
Gabon,GAB,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,NA,NA
Gabon,GAB,Real effective exchange rate index (2005 = 100),PX.REX.REER,220.331172186203,104.485074751246
Gabon,GAB,Real interest rate (%),FR.INR.RINR,-17.751795837322,NA
Gabon,GAB,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,NA
Gabon,GAB,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,NA
Gabon,GAB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,NA
Gabon,GAB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,NA
Gabon,GAB,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,NA
Gabon,GAB,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,NA
"Gambia, The",GMB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,NA
"Gambia, The",GMB,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,NA
"Gambia, The",GMB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,23.2168307968204
"Gambia, The",GMB,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,NA
"Gambia, The",GMB,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,NA
"Gambia, The",GMB,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,21.8606926948285,45.0906557876427
"Gambia, The",GMB,Broad money (current LCU),FM.LBL.BMNY.CN,90700000,9664160664.17
"Gambia, The",GMB,Broad money growth (annual %),FM.LBL.BMNY.ZG,10.3540576712495,18.155838174947
"Gambia, The",GMB,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,9.29496348953152,3.73741301255243
"Gambia, The",GMB,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,-23.092833678063,12.3901875954936
"Gambia, The",GMB,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,6.1074967242222,12.4148611204153
"Gambia, The",GMB,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,15.6951599382072
"Gambia, The",GMB,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,10.6278068733254
"Gambia, The",GMB,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,18.9074096605426,7.62860918008555
"Gambia, The",GMB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,7.3951039465481
"Gambia, The",GMB,Consumer price index (2005 = 100),FP.CPI.TOTL,8.42463084659076,112.325588465787
"Gambia, The",GMB,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1.72098283991706,22.19235
"Gambia, The",GMB,Deposit interest rate (%),FR.INR.DPST,5,12.8666666666667
"Gambia, The",GMB,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
"Gambia, The",GMB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,47.1414871464333,28.1100210586225
"Gambia, The",GMB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,23.8708159260839,14.1218276882693
"Gambia, The",GMB,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,23.7310231833827,13.8961827829727
"Gambia, The",GMB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.51188563434947,112.34418428766
"Gambia, The",GMB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.177587310807496,2.01136250985729
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.82461565247799,4.45783313550743
"Gambia, The",GMB,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,10,14.1333333333333
"Gambia, The",GMB,Lending interest rate (%),FR.INR.LEND,15,27
"Gambia, The",GMB,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,22.1282270817222,NA
"Gambia, The",GMB,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,NA
"Gambia, The",GMB,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,NA
"Gambia, The",GMB,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,NA
"Gambia, The",GMB,Money (current LCU),FM.LBL.MONY.CN,61280000,5080531664.17
"Gambia, The",GMB,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,90700000,9664160664.17
"Gambia, The",GMB,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,21.8606926948285,45.0906557876427
"Gambia, The",GMB,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,9.29496348953152,3.73741301255243
"Gambia, The",GMB,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,10.3540576712495,18.155838174947
"Gambia, The",GMB,Net domestic credit (current LCU),FM.AST.DOMS.CN,195590000,6024746259.25
"Gambia, The",GMB,Net foreign assets (current LCU),FM.AST.NFRG.CN,-53945814.2041356,3086630666.60233
"Gambia, The",GMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.72098283991706,22.19235
"Gambia, The",GMB,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
"Gambia, The",GMB,Quasi money (current LCU),FM.LBL.QMNY.CN,29420000,NA
"Gambia, The",GMB,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,7.35840074942793,NA
"Gambia, The",GMB,Real effective exchange rate index (2005 = 100),PX.REX.REER,275.850632088601,114.806790056584
"Gambia, The",GMB,Real interest rate (%),FR.INR.RINR,15.2045887310543,24.4959354284951
"Gambia, The",GMB,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,13.6833333333333
"Gambia, The",GMB,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,NA
"Gambia, The",GMB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,NA
"Gambia, The",GMB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,NA
"Gambia, The",GMB,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,NA
"Gambia, The",GMB,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,NA
Georgia,GEO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,36.6346488035108
Georgia,GEO,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,17.1
Georgia,GEO,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,8.40904501284782
Georgia,GEO,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,4.1
Georgia,GEO,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,210.240010874737
Georgia,GEO,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,NA,23.1807743302644
Georgia,GEO,Broad money (current LCU),FM.LBL.BMNY.CN,NA,4421698466.33562
Georgia,GEO,Broad money growth (annual %),FM.LBL.BMNY.ZG,NA,7.87637229959653
Georgia,GEO,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,NA,2.00450651916271
Georgia,GEO,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,NA,-13.4013770724924
Georgia,GEO,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,NA,-0.772659516369647
Georgia,GEO,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,33.4427012821605
Georgia,GEO,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,36.6339268048587
Georgia,GEO,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,NA,38.3918778345829
Georgia,GEO,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,19.3204486938245
Georgia,GEO,Consumer price index (2005 = 100),FP.CPI.TOTL,NA,131.177097134544
Georgia,GEO,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,NA,1.4903
Georgia,GEO,Deposit interest rate (%),FR.INR.DPST,NA,11.239273920341
Georgia,GEO,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,480.367641300294
Georgia,GEO,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,NA,32.6700417657908
Georgia,GEO,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,NA,33.0500382290591
Georgia,GEO,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,NA,33.0293238615919
Georgia,GEO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.8049686229164E-05,230.655059047221
Georgia,GEO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.00116076429364,9.70740928690266
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,NA,9.99912861624243
Georgia,GEO,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,NA,6.8048594129923
Georgia,GEO,Lending interest rate (%),FR.INR.LEND,NA,18.0441333333333
Georgia,GEO,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,NA,NA
Georgia,GEO,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,153
Georgia,GEO,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,2.55724490735471
Georgia,GEO,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,327310400
Georgia,GEO,Money (current LCU),FM.LBL.MONY.CN,NA,2640625978.8995
Georgia,GEO,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,NA,4421698466.33562
Georgia,GEO,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,NA,23.1807743302644
Georgia,GEO,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,NA,2.00450651916271
Georgia,GEO,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,NA,7.87637229959653
Georgia,GEO,Net domestic credit (current LCU),FM.AST.DOMS.CN,NA,6231762214.3587
Georgia,GEO,Net foreign assets (current LCU),FM.AST.NFRG.CN,NA,-169071787.89626
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,NA,1.49079166666667
Georgia,GEO,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
Georgia,GEO,Quasi money (current LCU),FM.LBL.QMNY.CN,NA,NA
Georgia,GEO,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,NA,NA
Georgia,GEO,Real effective exchange rate index (2005 = 100),PX.REX.REER,NA,126.061449487921
Georgia,GEO,Real interest rate (%),FR.INR.RINR,NA,7.59905288131338
Georgia,GEO,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,NA
Georgia,GEO,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,NA
Georgia,GEO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,0.0644267733473436
Georgia,GEO,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,8246200
Georgia,GEO,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,0.960921754013726
Georgia,GEO,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,135.740883451952
Germany,DEU,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,109.725373309866
Germany,DEU,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,4.5
Germany,DEU,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,4.18718957227563
Germany,DEU,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,2.9
Germany,DEU,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,NA
Germany,DEU,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,NA,NA
Germany,DEU,Broad money (current LCU),FM.LBL.BMNY.CN,NA,NA
Germany,DEU,Broad money growth (annual %),FM.LBL.BMNY.ZG,NA,NA
Germany,DEU,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,NA,NA
Germany,DEU,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,NA,NA
Germany,DEU,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,11.624544099491,18.0150780176247
Germany,DEU,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,108.614722289595
Germany,DEU,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,NA
Germany,DEU,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,NA,NA
Germany,DEU,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,16.3036041543353
Germany,DEU,Consumer price index (2005 = 100),FP.CPI.TOTL,NA,106.643230575086
Germany,DEU,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,0.9294,0.682675
Germany,DEU,Deposit interest rate (%),FR.INR.DPST,7.949166666,NA
Germany,DEU,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,87.6544632648081,126.62980030722
Germany,DEU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,76.0299191653171,108.614722289595
Germany,DEU,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,76.0299191653171,108.614722289595
Germany,DEU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,60.3701920964708,102.736269956597
